timestamp,lat,lon,alt
1714828002039000,47.3978781,8.5456085,498.0310363769531
1714828002091000,47.3978781,8.545608399999999,498.03302001953125
1714828002143000,47.397878,8.5456083,498.0340270996094
1714828002195000,47.397878,8.545608399999999,498.0340270996094
1714828002247000,47.3978779,8.5456083,498.01702880859375
1714828002299000,47.3978779,8.545608399999999,498.02203369140625
1714828002351000,47.3978779,8.5456082,498.03802490234375
1714828002403000,47.3978779,8.5456083,498.0290222167969
1714828002455000,47.397878,8.545608399999999,498.030029296875
1714828002507000,47.397878,8.5456083,498.0340270996094
1714828002559000,47.3978781,8.5456083,498.0260314941406
1714828002611000,47.3978782,8.545608399999999,498.0210266113281
1714828002663000,47.397878299999995,8.5456082,498.0180358886719
1714828002715000,47.3978786,8.545608399999999,498.0250244140625
1714828002767000,47.397878999999996,8.5456085,498.0400085449219
1714828002819000,47.397879499999995,8.5456086,498.0350341796875
1714828002871000,47.3978799,8.545608699999999,498.0340270996094
1714828002923000,47.3978805,8.545608699999999,498.0440368652344
1714828002975000,47.3978812,8.5456086,498.0470275878906
1714828003027000,47.397881899999994,8.5456088,498.05401611328125
1714828003079000,47.3978829,8.5456089,498.0530090332031
1714828003131000,47.3978839,8.5456089,498.04803466796875
1714828003183000,47.397885099999996,8.5456089,498.041015625
1714828003235000,47.397886299999996,8.5456091,498.0320129394531
1714828003287000,47.3978877,8.5456092,498.0260314941406
1714828003339000,47.3978889,8.5456092,498.0310363769531
1714828003391000,47.397890399999994,8.545609299999999,498.0310363769531
1714828003443000,47.397892,8.5456094,498.02801513671875
1714828003495000,47.397893599999996,8.545609299999999,498.0290222167969
1714828003547000,47.397895299999995,8.5456094,498.009033203125
1714828003599000,47.397897099999994,8.5456095,497.9980163574219
1714828003651000,47.397898999999995,8.5456097,497.99700927734375
1714828003703000,47.397900899999996,8.5456097,498.0050354003906
1714828003755000,47.397903,8.5456097,497.9950256347656
1714828003807000,47.3979052,8.545609599999999,497.988037109375
1714828003859000,47.3979073,8.5456098,497.9920349121094
1714828003911000,47.397909399999996,8.54561,497.9830322265625
1714828003963000,47.397911799999996,8.5456102,497.989013671875
1714828004015000,47.3979141,8.5456103,497.9830322265625
1714828004067000,47.3979165,8.5456102,497.97003173828125
1714828004119000,47.3979189,8.5456103,497.9770202636719
1714828004171000,47.3979214,8.5456104,497.9850158691406
1714828004223000,47.397923999999996,8.5456107,497.9830322265625
