timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1715939097056000,-0.059004105627536774,-0.01527034305036068,-9.847453117370605,-0.0214370284229517,-0.6343066096305847,-0.005739151034504175,0.2185630053281784,0.012438887730240822,0.43502652645111084
1715939097072000,-0.05301860347390175,-0.06674568355083466,-9.908503532409668,-0.02836223691701889,-0.6614708304405212,0.010241778567433357,0.2185630053281784,0.012438887730240822,0.43502652645111084
1715939097092000,-0.0039374628104269505,0.0026861708611249924,-9.865409851074219,-0.03874852508306503,-0.7165982723236084,0.005180861335247755,0.2185630053281784,0.012438887730240822,0.43502652645111084
1715939097112000,-0.054215703159570694,-0.034423958510160446,-9.980331420898438,-0.050200313329696655,-0.7517519593238831,-0.00014637719141319394,0.2185630053281784,0.012438887730240822,0.43502652645111084
1715939097132000,-0.0015432614600285888,-0.005693534389138222,-9.904912948608398,-0.056589275598526,-0.8004879951477051,-0.0052061486057937145,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097152000,-0.0757635161280632,-0.014073239639401436,-10.0198335647583,-0.061386920511722565,-0.8074119687080383,0.016632473096251488,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097176000,-0.07336932420730591,-0.005693532060831785,-10.064127922058105,-0.07416603714227676,-0.8228585720062256,0.0011839666403830051,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097192000,-0.0075287651270627975,-0.004496430978178978,-10.079689025878906,-0.08455462753772736,-0.8348425030708313,0.009443135000765324,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097216000,-0.07696061581373215,-0.02005874365568161,-10.103632926940918,-0.0709720030426979,-0.8343099355697632,0.009711009450256824,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097232000,-0.0973113477230072,0.00268617644906044,-10.152711868286133,-0.07283756881952286,-0.813004732131958,-0.000677377509418875,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097252000,-0.04344179853796959,0.021839793771505356,-10.174260139465332,-0.07975839823484421,-0.8460281491279602,-0.003873177571222186,0.2558893859386444,-0.0004569880838971585,0.4124504625797272
1715939097272000,-0.06379251927137375,0.00388327706605196,-10.191019058227539,-0.052864063531160355,-0.8409678339958191,-0.0009421061840839684,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097292000,-0.0865374356508255,-0.023650044575333595,-10.173062324523926,-0.05419539660215378,-0.8279184103012085,0.00011970516061410308,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097312000,-0.07815771549940109,-0.026044242084026337,-10.264043807983398,-0.052063532173633575,-0.798357367515564,-0.0014758782926946878,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097336000,-0.08294612914323807,0.024233996868133545,-10.325095176696777,-0.018773574382066727,-0.8090099692344666,-0.02012033760547638,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097356000,-0.021893974393606186,0.0062774838879704475,-10.39692211151123,-0.0182438176125288,-0.7807804346084595,-0.00813464354723692,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097372000,-0.04224469140172005,-0.026044242084026337,-10.369389533996582,0.007859522476792336,-0.8076784014701843,-0.0028041922487318516,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097392000,-0.08294612914323807,0.0026861829683184624,-10.504659652709961,0.022239157930016518,-0.773323655128479,-0.0054703205823898315,0.30745601654052734,0.004495839588344097,0.3707730770111084
1715939097412000,-0.059004105627536774,0.007474581710994244,-10.430439949035645,0.02969718910753727,-0.7746552228927612,-0.006801289040595293,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097432000,-0.01590847037732601,0.007474583573639393,-10.541769981384277,0.04753805324435234,-0.7485562562942505,-0.009731804020702839,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097452000,-0.07217222452163696,0.00029198266565799713,-10.601624488830566,0.05526243522763252,-0.7624046206474304,-0.009734150022268295,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097472000,-0.03745628893375397,0.024234000593423843,-10.656691551208496,0.05632709339261055,-0.725120484828949,-0.005736697465181351,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097492000,-0.09252293407917023,-0.0056935204192996025,-10.72253131866455,0.07843074947595596,-0.7405668497085571,-0.012663118541240692,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097516000,-0.08178437501192093,0.01774555817246437,-10.806669235229492,0.07072560489177704,-0.7290171384811401,-0.0004065126122441143,0.3353108763694763,0.004920780658721924,0.34046652913093567
1715939097532000,-0.057842351496219635,-0.03732107952237129,-10.805473327636719,0.08483901619911194,-0.7204951047897339,-0.0012030458310618997,0.3553330600261688,0.005400870926678181,0.32291921973228455
1715939097552000,-0.053053949028253555,0.05485567823052406,-10.755195617675781,0.09416089951992035,-0.636605441570282,0.00705263065174222,0.3712582290172577,0.011735833249986172,0.30454185605049133
1715939097572000,-0.030309030786156654,-0.058868903666734695,-10.709705352783203,0.08404088020324707,-0.551118016242981,-0.0020041640382260084,0.3712582290172577,0.011735833249986172,0.30454185605049133
1715939097592000,-0.0997408851981163,0.01774555817246437,-10.787515640258789,0.06939303129911423,-0.4573747217655182,-0.0014720498584210873,0.3712582290172577,0.011735833249986172,0.30454185605049133
1715939097616000,-0.05510390177369118,-0.014887010678648949,-10.694466590881348,0.07285862416028976,-0.33880895376205444,-0.013719898648560047,0.3712582290172577,0.011735833249986172,0.30454185605049133
1715939097632000,-0.014402465894818306,0.012646312825381756,-10.6824951171875,0.06753212213516235,-0.2698330581188202,-0.008394390344619751,0.3712582290172577,0.011735833249986172,0.30454185605049133
