timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
2848024916,0,1695208503800000,8748291,496405453,176055920,589110,589110,0.031677246,0.03664982,0.8411418,1.0879309,0.64990234,0.9399414,0,0,1.6905817,0.59900004,0.711,1.4120001,0.8706869,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2848636963,0,1695208504400000,8748291,496405475,176055967,588250,588250,0.037261963,0.14446539,0.8391076,1.0861342,0.64990234,0.9399414,0,0,1.4152638,0.287,0.41900003,1.3210001,0.97023296,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2849036228,0,1695208504800000,8748291,496405482,176055983,587700,587700,0.045806885,0.9534756,0.8391076,1.0861342,0.64990234,0.9399414,0,0,1.3765621,0.11100001,0.18900001,1.3590001,1.0397662,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2849637324,0,1695208505400000,8748291,496405488,176055984,586780,586780,0.04623413,19.524548,0.8391076,1.0861342,0.64990234,0.9399414,0,0,1.5247768,0.008,-0.048,1.524,-1.4056476,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2850039033,0,1695208505800000,8748291,496405488,176055979,586210,586210,0.04623413,6.47809,0.8391076,1.0870329,0.64990234,0.9399414,0,0,1.4484658,0.024,-0.081,1.4460001,-1.2827408,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2850637287,0,1695208506400000,8748291,496405490,176055970,585280,585280,0.047088623,4.6374454,0.8391076,1.0879309,0.64990234,0.9399414,0,0,1.592192,0.065000005,-0.07700001,1.5890001,-0.8697049,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2851037722,0,1695208506800000,8748291,496405494,176055967,584670,584670,0.046661377,6.240655,0.8391076,1.0879309,0.64990234,0.9399414,0,0,1.4775325,0.086,-0.009000001,1.475,-0.10427162,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2851639120,0,1695208507400000,8748291,496405496,176055963,583710,583710,0.04623413,23.059414,0.83794296,1.0888282,0.64990234,0.9399414,0,0,1.6566054,-0.041,0.018000001,1.6560001,2.7279034,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2852033915,0,1695208507800000,8748291,496405498,176055960,583020,583020,0.044952393,1.932854,0.83794296,1.0888282,0.64990234,0.9399414,0,0,1.719775,0.069000006,-0.136,1.713,-1.1012837,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2852637703,0,1695208508400000,8748291,496405496,176055950,582060,582060,0.044952393,1.1197785,0.83794296,1.0888282,0.64990234,0.9399414,0,0,1.5539708,-0.08800001,-0.18,1.5410001,-2.0255156,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2853039193,0,1695208508800000,8748291,496405494,176055942,581450,581450,0.04623413,3.94725,0.83794296,1.0901728,0.64990234,0.9399414,0,0,1.4530362,0.007,-0.108,1.4490001,-1.506072,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2853637574,0,1695208509400000,8748291,496405493,176055940,580590,580590,0.04623413,1.667597,0.83794296,1.0901728,0.64990234,0.9399414,0,0,1.441648,0.163,0.034,1.432,0.20564036,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2854038119,0,1695208509800000,8748291,496405495,176055944,580040,580040,0.047088623,1.6098673,0.83794296,1.0919628,0.64990234,0.9399414,0,0,1.3637666,-0.045,0.165,1.353,1.8370484,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2854638570,0,1695208510400000,8748291,496405498,176055955,579220,579220,0.04537964,4.7245855,0.8391076,1.0919628,0.64990234,0.9399414,0,0,1.4882306,0.014,0.097,1.485,1.4274563,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2855043482,0,1695208510800000,8748291,496405498,176055961,578690,578690,0.045806885,2.1630485,0.8391076,1.0928568,0.64990234,0.9399414,0,0,1.3250155,-0.021000002,0.14400001,1.317,1.7156088,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2855639325,0,1695208511400000,8748291,496405491,176055973,577830,577830,0.04537964,1.7504199,0.8391076,1.0941963,0.64990234,0.9399414,0,0,1.44003,-0.07,0.14500001,1.4310001,2.020556,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2856036734,0,1695208511800000,8748291,496405486,176055978,577220,577220,0.04537964,2.981579,0.8391076,1.0941963,0.64990234,0.9399414,0,0,1.4741714,-0.116000004,0.042000003,1.4690001,2.7942066,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2856645262,0,1695208512400000,8748291,496405484,176055982,576260,576260,0.045806885,11.324322,0.8391076,1.0941963,0.64990234,0.9399414,0,0,1.6372358,0.038000003,0.051000003,1.636,0.9304399,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2857035723,0,1695208512800000,8748291,496405487,176055984,575600,575600,0.046661377,4.149521,0.8391076,1.0950885,0.64990234,0.9399414,0,0,1.7013081,0.106000006,-0.003,1.6980001,-0.028294332,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2857633060,0,1695208513400000,8748291,496405495,176055981,574620,574620,0.04623413,4.426437,0.8391076,1.0959799,0.64990234,0.9399414,0,0,1.558355,0.061000004,-0.082,1.5550001,-0.9312091,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2858037593,0,1695208513800000,8748291,496405497,176055974,574050,574050,0.046661377,3.474672,0.8391076,1.0968705,0.64990234,0.9399414,0,0,1.4954966,-0.07300001,-0.09,1.491,-2.2522757,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2858638505,0,1695208514400000,8748291,496405494,176055968,573190,573190,0.047088623,3.4932213,0.8391076,1.0968705,0.64990234,0.9399414,0,0,1.4965107,-0.086,-0.078,1.4920001,-2.4049363,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2859038939,0,1695208514800000,8748291,496405491,176055965,572590,572590,0.04751587,19.521717,0.8391076,1.0982052,0.64990234,0.9399414,0,0,1.4888177,-0.015000001,-0.047000002,1.488,-1.879727,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2859639428,0,1695208515400000,8748291,496405490,176055965,571660,571660,0.044952393,82.0299,0.83794296,1.0982052,0.64990234,0.9399414,0,0,1.4151937,0.022000002,-0.008,1.4150001,-0.34877098,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2860040056,0,1695208515800000,8748291,496405487,176055964,571130,571130,0.04840088,3.5554895,0.83794296,1.0982052,0.64990234,0.9399414,0,0,1.2863024,-0.082,-0.083000004,1.281,-2.350134,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2860642632,0,1695208516400000,8748291,496405490,176055958,570410,570410,0.04928589,46.104668,0.83794296,1.099094,0.64990234,0.9399414,0,0,1.1384696,0.013,-0.030000001,1.138,-1.1618885,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2861041957,0,1695208516800000,8748291,496405492,176055952,569970,569970,0.052886963,4.7896175,0.83998,1.0999823,0.64990234,0.9399414,0,0,1.1348753,-0.029000001,-0.101,1.13,-1.8504032,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2861631676,0,1695208517400000,8748291,496405489,176055948,569320,569320,0.047088623,2.3729398,0.8411418,1.1021996,0.64990234,0.9399414,0,0,0.9940322,-0.11000001,-0.08800001,0.984,-2.4668517,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2862036158,0,1695208517800000,8748291,496405487,176055941,568940,568940,0.048828125,2.309095,0.8420121,1.1030852,0.64990234,0.9399414,0,0,0.95612293,-0.011000001,-0.14500001,0.94500005,-1.6465133,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2862637130,0,1695208518400000,8748291,496405485,176055932,568420,568420,0.046661377,14.450721,0.8420121,1.10397,0.64990234,0.9399414,0,0,0.8239618,0.027,-0.05,0.822,-1.0756631,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2863028555,0,1695208518800000,8748291,496405488,176055929,568120,568120,0.045806885,4.490431,0.8420121,1.10397,0.64990234,0.9399414,0,0,0.7270495,0.101,0.0,0.72,0.0,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2863634724,0,1695208519400000,8748291,496405493,176055932,567720,567720,0.047973633,25.558672,0.8428815,1.1048543,0.64990234,0.9399414,0,0,0.63847166,0.014,0.041,0.637,1.2417467,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2864040424,0,1695208519800000,8748291,496405495,176055935,567440,567440,0.047088623,7.357598,0.8428815,1.1061794,0.64990234,0.9399414,0,0,0.6380353,-0.048,0.064,0.633,2.2142975,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2864637190,0,1695208520400000,8748291,496405495,176055943,567080,567080,0.046661377,5.5390997,0.8440393,1.1079437,0.64990234,0.9399414,0,0,0.5477445,0.018000001,0.09,0.54,1.3734008,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2865036209,0,1695208520800000,8748291,496405496,176055949,566820,566820,0.04623413,3.7742143,0.8440393,1.1088247,0.64990234,0.9399414,0,0,0.69487125,0.035,0.105000004,0.68600005,1.2490457,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2865632349,0,1695208521400000,8748291,496405500,176055958,566420,566420,0.047973633,6.238443,0.8449066,1.110145,0.64990234,0.9399414,0,0,0.6796808,0.061000004,0.063,0.674,0.8015258,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2866038448,0,1695208521800000,8748291,496405502,176055961,566150,566150,0.046661377,2.7176108,0.84606165,1.1110243,0.64990234,0.9399414,0,0,0.65033764,0.10300001,0.081,0.637,0.6663978,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2866640200,0,1695208522400000,8748291,496405504,176055972,565780,565780,0.04119873,1.5933295,0.84606165,1.1110243,0.64990234,0.9399414,0,0,0.6608616,-0.024,0.15900001,0.64100003,1.7206087,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2867029642,0,1695208522800000,8748291,496405503,176055976,565520,565520,0.046661377,21.958294,0.84606165,1.1110243,0.64990234,0.9399414,0,0,0.67657226,-0.035,0.030000001,0.675,2.4329665,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2867637277,0,1695208523400000,8748291,496405504,176055976,565130,565130,0.047973633,17.741728,0.84692687,1.1127808,0.64990234,0.9399414,0,0,0.73783475,-0.020000001,-0.048,0.73600006,-1.9655875,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2868034190,0,1695208523800000,8748291,496405502,176055973,564850,564850,0.045806885,5.120949,0.84692687,1.1127808,0.64990234,0.9399414,0,0,0.7251938,-0.032,-0.089,0.71900004,-1.915954,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2868636987,0,1695208524400000,8748291,496405499,176055968,564430,564430,0.044952393,2.3043053,0.84692687,1.1127808,0.64990234,0.9399414,0,0,0.6814669,-0.12200001,-0.068,0.66700006,-2.6331034,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2869035209,0,1695208524800000,8748291,496405497,176055965,564140,564140,0.0501709,8.757356,0.84807914,1.1149727,0.64990234,0.9399414,0,0,0.62063277,-0.052,-0.055000003,0.61600006,-2.3281646,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2869635293,0,1695208525400000,8748291,496405496,176055959,563750,563750,0.047088623,6.2443466,0.84894234,1.1149727,0.64990234,0.9399414,0,0,0.6537928,-0.05,-0.071,0.648,-2.1843524,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2870038031,0,1695208525800000,8748291,496405495,176055954,563460,563460,0.045806885,14.168537,0.84894234,1.1158482,0.64990234,0.9399414,0,0,0.6484975,-0.047000002,-0.032,0.646,-2.5438342,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2870632454,0,1695208526400000,8748291,496405500,176055964,563450,563450,0.039215088,0.24351598,0.85095304,1.118034,0.64990234,0.9399414,0,0,0.5391076,0.18900001,0.354,-0.36,1.0803993,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2871028948,0,1695208526800000,8748291,496405512,176055991,563520,563520,0.024642944,0.031253017,0.85095304,1.1202155,0.64990234,0.9399414,0,0,0.88862485,0.437,0.77300006,-0.034,1.0562598,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2871630036,0,1695208527400000,8748291,496405544,176056109,563520,563520,0.021026611,0.004063769,0.852959,1.1219577,0.64990234,0.9399414,0,0,2.2752068,0.734,2.153,-0.049000002,1.2422338,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2872031990,0,1695208527800000,8748291,496405573,176056252,563540,563540,0.018493652,0.0018974843,0.85410315,1.1228278,0.64990234,0.9399414,0,0,3.1222923,0.75200003,3.0300002,-0.048,1.3275268,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2872629014,0,1695208528400000,8748291,496405612,176056553,563540,563540,0.03277588,0.0019219099,0.86008495,1.1301963,0.64990234,0.9399414,0,0,4.1296525,0.50200003,4.099,0.015000001,1.4489343,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2873027258,0,1695208528800000,8748291,496405619,176056792,563560,563560,0.043670654,0.0021967848,0.864897,1.1370878,0.64990234,0.9399414,0,0,4.4613895,-0.15300001,4.4560003,-0.157,1.6051185,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2873628891,0,1695208529400000,8748291,496405583,176057160,563610,563610,0.04284668,0.0021184976,0.871085,1.14607,0.64990234,0.9399414,0,0,4.499435,-0.994,4.386,-0.141,1.7936618,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2874032596,0,1695208529800000,8748291,496405538,176057396,563620,563620,0.04840088,0.0026480618,0.8761154,1.1528667,0.64990234,0.9399414,0,0,4.2755647,-1.315,4.0680003,-0.051000003,1.8834488,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2874632748,0,1695208530400000,8748291,496405463,176057713,563610,563610,0.035736084,0.0023512891,0.88305444,1.1621472,0.64990234,0.9399414,0,0,3.8988342,-1.409,3.6350002,-0.049000002,1.9405853,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2875026698,0,1695208530800000,8748291,496405415,176057916,563620,563620,0.035339355,0.002330181,0.88609046,1.167178,0.64990234,0.9399414,0,0,3.8945308,-1.233,3.6940002,0.038000003,1.8929528,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2875629834,0,1695208531400000,8748291,496405360,176058221,563580,563580,0.035736084,0.0026691603,0.8899394,1.1730202,0.64990234,0.9399414,0,0,3.6591632,-0.69200003,3.5930002,-0.031000001,1.7610633,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2876031660,0,1695208531800000,8748291,496405340,176058410,563560,563560,0.031677246,0.003004285,0.892952,1.1759305,0.64990234,0.9399414,0,0,3.24726,-0.29200003,3.2340002,-0.026,1.6608428,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2876623977,0,1695208532400000,8748291,496405338,176058658,563450,563450,0.027557373,0.0037378161,0.8981317,1.1809027,0.64990234,0.9399414,0,0,2.7367043,0.33100003,2.6950002,0.342,1.4485884,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2877032950,0,1695208532800000,8748291,496405352,176058803,563340,563340,0.027893066,0.004163764,0.8989469,1.184206,0.64990234,0.9399414,0,0,2.5920267,0.44900003,2.549,0.14,1.3964374,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2877627266,0,1695208533400000,8748291,496405380,176058982,563260,563260,0.021026611,0.006059847,0.9019294,1.1891437,0.64990234,0.9399414,0,0,1.864595,0.512,1.7910001,0.083000004,1.2923492,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2878025317,0,1695208533800000,8748291,496405400,176059069,563240,563240,0.017166138,0.007993959,0.9019294,1.1879112,0.64990234,0.9399414,0,0,1.4683453,0.558,1.355,0.093,1.1801522,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2878628468,0,1695208534400000,8748291,496405426,176059163,563150,563150,0.021316528,0.022417447,0.9011169,1.1858541,0.64990234,0.9399414,0,0,1.0025862,0.263,0.93900007,0.23300001,1.2977086,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2879036842,0,1695208534800000,8748291,496405433,176059204,563080,563080,0.021026611,0.068098396,0.9000326,1.184206,0.64990234,0.9399414,0,0,0.5859727,0.09200001,0.54800004,0.186,1.4044642,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2879632223,0,1695208535400000,8748291,496405427,176059236,562990,562990,0.03062439,0.3104033,0.8989469,1.1821425,0.64990234,0.9399414,0,0,0.3476507,-0.18200001,0.256,0.149,2.1888251,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2880031734,0,1695208535800000,8748291,496405420,176059248,562930,562930,0.040008545,0.33452794,0.8989469,1.1809027,0.64990234,0.9399414,0,0,0.42094776,-0.27400002,0.21100001,0.24000001,2.4853683,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2880619918,0,1695208536400000,8748291,496405406,176059264,562860,562860,0.048828125,0.31477237,0.8989469,1.1800755,0.64990234,0.9399414,0,0,0.40334973,-0.319,0.231,0.087000005,2.5148497,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2881031742,0,1695208536800000,8748291,496405396,176059277,562850,562850,0.048828125,0.23660475,0.9000326,1.1800755,0.64990234,0.9399414,0,0,0.457597,-0.333,0.30900002,-0.055000003,2.3935604,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2881629854,0,1695208537400000,8748291,496405381,176059291,562840,562840,0.051971436,0.55968714,0.9011169,1.1809027,0.64990234,0.9399414,0,0,0.32134408,-0.277,0.127,0.102000006,2.7117062,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2882022381,0,1695208537800000,8748291,496405375,176059296,562790,562790,0.043670654,2.0979366,0.9019294,1.1809027,0.64990234,0.9399414,0,0,0.150549,-0.104,0.1,0.043,2.3758,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2882626360,0,1695208538400000,8748291,496405373,176059307,562700,562700,0.021026611,0.44377732,0.90301144,1.1821425,0.64990234,0.9399414,0,0,0.23790124,0.034,0.215,0.096,1.4139556,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2883028552,0,1695208538800000,8748291,496405373,176059319,562650,562650,0.02015686,0.37871036,0.90301144,1.1829684,0.64990234,0.9399414,0,0,0.24800405,0.028,0.22900002,0.091000006,1.4491295,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2883629464,0,1695208539400000,8748291,496405374,176059337,562560,562560,0.03062439,0.996239,0.90301144,1.1821425,0.64990234,0.9399414,0,0,0.28288516,-0.034,0.172,0.22200002,1.7659547,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2884032202,0,1695208539800000,8748291,496405375,176059345,562490,562490,0.034973145,1.8086127,0.9019294,1.1809027,0.64990234,0.9399414,0,0,0.28084338,-0.029000001,0.136,0.24400002,1.7808851,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2884628534,0,1695208540400000,8748291,496405373,176059349,562400,562400,0.044525146,21.772686,0.9019294,1.1800755,0.64990234,0.9399414,0,0,0.19530746,-0.043,0.014,0.19000001,2.826835,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2885028753,0,1695208540800000,8748291,496405373,176059352,562320,562320,0.04244995,11.008804,0.9019294,1.1788335,0.64990234,0.9399414,0,0,0.16790473,-0.016,0.060000002,0.156,1.8313987,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2885628802,0,1695208541400000,8748291,496405371,176059356,562250,562250,0.04840088,9.222727,0.90301144,1.1800755,0.64990234,0.9399414,0,0,0.09867624,-0.072000004,0.008,0.067,3.0309355,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2886021695,0,1695208541800000,8748291,496405368,176059356,562220,562220,0.049743652,3.7885487,0.90409225,1.1821425,0.64990234,0.9399414,0,0,0.11532129,-0.113000005,0.019000001,0.013,2.9750092,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2886628023,0,1695208542400000,8748291,496405363,176059355,562220,562220,0.04623413,10.779697,0.90409225,1.1829684,0.64990234,0.9399414,0,0,0.086168446,-0.065000005,-0.008,0.056,-3.0191317,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2887026405,0,1695208542800000,8748291,496405361,176059355,562230,562230,0.03062439,62.754887,0.90490204,1.1850303,0.64990234,0.9399414,0,0,0.029799331,-0.002,-0.022000002,-0.020000001,-1.6614562,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2887625460,0,1695208543400000,8748291,496405360,176059349,562240,562240,0.021911621,0.9996177,0.9059806,1.1858541,0.64990234,0.9399414,0,0,0.1521348,0.004,-0.148,-0.035,-1.5437759,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2888024037,0,1695208543800000,8748291,496405363,176059339,562240,562240,0.043670654,0.8240833,0.9059806,1.1870887,0.64990234,0.9399414,0,0,0.23365147,0.15300001,-0.172,0.040000003,-0.8437932,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2888626670,0,1695208544400000,8748291,496405381,176059319,562260,562260,0.04537964,0.12449662,0.9070578,1.1891437,0.64990234,0.9399414,0,0,0.60384274,0.53900003,-0.272,0.011000001,-0.4673513,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2889027222,0,1695208544800000,8748291,496405406,176059308,562300,562300,0.059051514,0.097650826,0.9070578,1.1899645,0.64990234,0.9399414,0,0,0.7777468,0.76400006,-0.14500001,0.013,-0.18755981,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2889627929,0,1695208545400000,8748291,496405435,176059292,562430,562430,0.046661377,2.0949748,0.9070578,1.1911949,0.64990234,0.9399414,0,0,0.61246145,0.10300001,-0.108,-0.59400004,-0.80909044,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2890028621,0,1695208545800000,8748291,496405434,176059277,562690,562690,0.040802002,0.413742,0.9070578,1.1899645,0.64990234,0.9399414,0,0,0.6472813,0.056,-0.30900002,-0.56600004,-1.3915125,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2890631511,0,1695208546400000,8748291,496405423,176059277,562990,562990,0.034973145,0.20968118,0.9070578,1.1899645,0.64990234,0.9399414,0,0,0.45607126,-0.326,0.246,-0.20300001,2.4951532,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2891033941,0,1695208546800000,8748291,496405409,176059293,563100,563100,0.045806885,0.15122773,0.9070578,1.1899645,0.64990234,0.9399414,0,0,0.5894243,-0.5,0.23,-0.21100001,2.710454,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2891626340,0,1695208547400000,8748291,496405378,176059309,563260,563260,0.04119873,0.08503541,0.9070578,1.1891437,0.64990234,0.9399414,0,0,0.7498867,-0.69200003,0.075,-0.279,3.0336325,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2892036584,0,1695208547800000,8748291,496405351,176059313,563350,563350,0.03842163,0.055712428,0.9059806,1.1879112,0.64990234,0.9399414,0,0,0.88677114,-0.82900006,0.049000002,-0.31100002,3.082554,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2892627314,0,1695208548400000,8748291,496405308,176059313,563490,563490,0.03277588,0.050185926,0.90490204,1.1858541,0.64990234,0.9399414,0,0,0.8562582,-0.808,-0.015000001,-0.28300002,-3.1230304,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2893024674,0,1695208548800000,8748291,496405281,176059313,563550,563550,0.04840088,0.098008424,0.90490204,1.1858541,0.64990234,0.9399414,0,0,0.7036619,-0.70000005,0.062000003,-0.036000002,3.0532517,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2893628057,0,1695208549400000,8748291,496405246,176059317,563610,563610,0.049743652,0.14584799,0.9059806,1.1870887,0.64990234,0.9399414,0,0,0.58718485,-0.58400005,0.003,-0.061000004,3.1364558,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2894030718,0,1695208549800000,8748291,496405228,176059317,563650,563650,0.047088623,0.23246293,0.9059806,1.1870887,0.64990234,0.9399414,0,0,0.46238515,-0.45000002,-0.008,-0.106000006,-3.1238167,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2894631669,0,1695208550400000,8748291,496405205,176059312,563780,563780,0.036468506,0.2080811,0.9059806,1.1858541,0.64990234,0.9399414,0,0,0.52876276,-0.40500003,-0.106000006,-0.323,-2.8856063,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2895033039,0,1695208550800000,8748291,496405191,176059305,563920,563920,0.037261963,0.2600476,0.9059806,1.1858541,0.64990234,0.9399414,0,0,0.500218,-0.36,-0.117000006,-0.32700002,-2.8273606,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2895622812,0,1695208551400000,8748291,496405175,176059297,564320,564320,0.04537964,0.6197286,0.90490204,1.1858541,0.64990234,0.9399414,0,0,1.2116048,-0.25300002,-0.096,-1.1810001,-2.7789292,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2896033023,0,1695208551800000,8748291,496405166,176059300,564720,564720,0.0501709,2.3294132,0.90490204,1.1870887,0.64990234,0.9399414,0,0,0.7848433,-0.143,0.033,-0.771,2.9147937,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2896637434,0,1695208552400000,8748291,496405156,176059307,565010,565010,0.04623413,2.2581875,0.90409225,1.1858541,0.64990234,0.9399414,0,0,0.53258145,-0.10700001,0.095000006,-0.513,2.4155307,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2897023942,0,1695208552800000,8748291,496405153,176059311,565220,565220,0.050628662,10.525706,0.90409225,1.1858541,0.64990234,0.9399414,0,0,0.473111,0.047000002,0.051000003,-0.46800002,0.82619184,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2897632850,0,1695208553400000,8748291,496405154,176059309,565600,565600,0.048828125,22.753088,0.90409225,1.1858541,0.64990234,0.9399414,0,0,0.5629094,0.045,-0.011000001,-0.56100005,-0.23974313,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2898032438,0,1695208553800000,8748291,496405155,176059308,565870,565870,0.051086426,36.647366,0.90409225,1.1870887,0.64990234,0.9399414,0,0,0.7029922,-0.013,0.035,-0.702,1.9264323,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2898630537,0,1695208554400000,8748291,496405155,176059305,566230,566230,0.048828125,25.685493,0.90409225,1.1870887,0.64990234,0.9399414,0,0,0.52481425,0.035,-0.026,-0.523,-0.638914,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
2899028044,0,1695208554800000,8748291,496405155,176059302,566380,566380,0.050628662,13.048622,0.90409225,1.1879112,0.64990234,0.9399414,0,0,0.33582735,-0.062000003,-0.006,-0.33,-3.0451188,0,nan,nan,nan,0.0,0,3,0,0,1,17,0,0,0
