timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2824491046,2824490555,-0.089274004,-0.10951934,0.087134294,-0.9861254,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824536037,2824535541,-0.107067905,-0.12058688,0.09404648,-0.9824208,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824586054,2824585585,-0.12629457,-0.13460971,0.099581204,-0.9777594,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824635970,2824635641,-0.14485167,-0.14732388,0.10050665,-0.9732483,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824686016,2824685642,-0.16349828,-0.15831982,0.10187454,-0.9684136,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824736028,2824735680,-0.17988555,-0.17082264,0.09647307,-0.96392626,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824785957,2824785641,-0.19587386,-0.18256357,0.08928006,-0.9593399,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824836029,2824835645,-0.21317048,-0.1920617,0.084922254,-0.95417964,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824886001,2824885687,-0.2312699,-0.2039584,0.08589962,-0.94738406,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824936021,2824935641,-0.24914178,-0.21557051,0.08762332,-0.94009566,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2824986023,2824985641,-0.26692408,-0.22364414,0.08382466,-0.9336532,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825035957,2825035639,-0.2848314,-0.22790426,0.07860521,-0.9277673,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825086000,2825085558,-0.30243543,-0.23183087,0.07627321,-0.92139554,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825136008,2825135641,-0.32049203,-0.23436388,0.07460072,-0.91476405,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825186021,2825185641,-0.33874118,-0.23533182,0.07153043,-0.9081613,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825235964,2825235518,-0.35677886,-0.23675577,0.06677799,-0.90121937,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825285997,2825285642,-0.37445208,-0.23778252,0.060372274,-0.89420384,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825335986,2825335640,-0.39137253,-0.23823643,0.058165282,-0.88695425,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825385977,2825385641,-0.40592223,-0.23919487,0.05668462,-0.8802272,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825436008,2825435683,-0.41664875,-0.24022818,0.047536682,-0.8754625,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825486013,2825485521,-0.42337468,-0.24058847,0.03668117,-0.8726544,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825541032,2825540681,-0.42906374,-0.24103718,0.028995426,-0.8700372,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825585996,2825585641,-0.4321127,-0.24127261,0.024833674,-0.86859053,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825635989,2825635517,-0.43311518,-0.24203748,0.01958399,-0.86801255,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825686044,2825685669,-0.43284917,-0.24322493,0.014526571,-0.8679126,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825739800,2825735810,-0.43123525,-0.24537115,0.0098267775,-0.8681778,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825786028,2825785561,-0.42887482,-0.24823454,0.0070258095,-0.86856014,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825835983,2825835643,-0.42503116,-0.2532952,0.0031372218,-0.86901116,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825889765,2825885798,-0.42056945,-0.2571802,-0.00042099808,-0.8700458,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825936003,2825935641,-0.41613784,-0.25789577,-0.002454905,-0.8719594,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2825985973,2825985641,-0.41241556,-0.25981426,-0.0016621602,-0.87315935,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826031029,2826030557,-0.4094808,-0.26083684,-0.00038078564,-0.87423646,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826086001,2826085641,-0.40613317,-0.26088697,0.0030986362,-0.8757764,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826136064,2826135557,-0.4028805,-0.26045698,0.0050825616,-0.8773959,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826180984,2826180516,-0.39931533,-0.26115745,0.006114928,-0.87880987,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826235989,2826235641,-0.39513987,-0.2611567,0.008575563,-0.88067484,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826286007,2826285642,-0.3911667,-0.2610525,0.008914842,-0.88247424,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826330997,2826330515,-0.3870725,-0.26403466,0.0096047,-0.8833846,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826385983,2826385641,-0.38194308,-0.2672508,0.008124388,-0.884664,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826436031,2826435641,-0.377454,-0.26938677,0.008199809,-0.8859414,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826486105,2826485689,-0.37434557,-0.2699903,0.01130329,-0.8870417,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826535968,2826535641,-0.37191707,-0.27179742,0.016369123,-0.8874323,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826585962,2826585643,-0.36940178,-0.2725985,0.019656641,-0.8881701,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826639795,2826635653,-0.36731225,-0.27114454,0.022342753,-0.8894173,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826686005,2826685559,-0.36550602,-0.26957774,0.023751948,-0.89060044,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826735992,2826735642,-0.3646867,-0.267303,0.027042234,-0.89152765,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826786076,2826785635,-0.36420113,-0.2607203,0.029252894,-0.8936032,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826836062,2826835558,-0.36358157,-0.2527336,0.029189609,-0.89614856,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826885998,2826885643,-0.36267555,-0.24517532,0.02502421,-0.8987376,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826936050,2826935600,-0.36197573,-0.23854688,0.020993536,-0.90090424,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2826985900,2826985515,-0.36231628,-0.23083022,0.021158284,-0.90277165,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827036052,2827035641,-0.36297938,-0.22368121,0.019475982,-0.90434146,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827086008,2827085571,-0.3634312,-0.21568939,0.017775035,-0.90613467,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827135964,2827135641,-0.3640264,-0.20244901,0.015056959,-0.90899533,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827186026,2827185683,-0.36436912,-0.18651119,0.010228005,-0.91232896,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827236077,2827235595,-0.36437458,-0.17166395,0.004690521,-0.91528183,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827285963,2827285641,-0.36575523,-0.1532679,0.0018851438,-0.91800255,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827335997,2827335641,-0.36689767,-0.13827398,-0.0055365027,-0.9199107,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827385973,2827385536,-0.3682193,-0.1234362,-0.012746019,-0.92142045,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827435976,2827435640,-0.3691786,-0.10982197,-0.0148673225,-0.9227271,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827490955,2827490516,-0.37043184,-0.10013498,-0.0123855425,-0.9233633,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827536153,2827535747,-0.3710652,-0.100777045,-0.010783235,-0.9230593,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827586036,2827585640,-0.37108263,-0.11054665,-0.011226755,-0.921928,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827636035,2827635516,-0.37126115,-0.119050324,-0.007790202,-0.92083204,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827685983,2827685641,-0.37080854,-0.12525897,-0.0038245693,-0.92021555,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827735988,2827735641,-0.3706797,-0.1304752,-0.0011200062,-0.91954964,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827786034,2827785641,-0.36948782,-0.13555853,-0.0025362908,-0.91929114,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827835980,2827835641,-0.36904365,-0.13827458,-0.004444145,-0.9190578,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827886024,2827885555,-0.3688624,-0.13727717,-0.0029632386,-0.919286,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827935989,2827935641,-0.36797357,-0.13529588,-0.004376002,-0.91993016,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2827986031,2827985641,-0.3684238,-0.13109528,-0.005590715,-0.9203514,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828035986,2828035641,-0.3672586,-0.1276217,-0.007496979,-0.92129135,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828086000,2828085641,-0.3672664,-0.12279528,-0.0074049965,-0.9219447,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828136019,2828135640,-0.36673525,-0.12093093,-0.008860462,-0.9223896,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828186006,2828185516,-0.36762515,-0.12036484,-0.0052639693,-0.9221369,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828236071,2828235683,-0.3681039,-0.123030946,-0.0022683148,-0.9216061,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828285978,2828285641,-0.3705474,-0.11908787,0.0043367175,-0.9211373,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828335975,2828335641,-0.37109601,-0.112457745,0.0063060387,-0.92173827,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828389748,2828385922,-0.37225074,-0.107826196,0.005565749,-0.92183083,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828435981,2828435641,-0.3720061,-0.1090143,0.0007346411,-0.92180634,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828486007,2828485641,-0.37218177,-0.10979392,0.0010979922,-0.92164254,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828539826,2828535895,-0.3732879,-0.11276566,0.008425953,-0.9207981,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828586051,2828585558,-0.3765946,-0.11153837,0.019362735,-0.9194351,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828635980,2828635641,-0.3783419,-0.105501376,0.022615517,-0.91935605,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828689748,2828685892,-0.37919235,-0.10026066,0.017262667,-0.9197081,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828736008,2828735516,-0.3789476,-0.10386376,0.009196321,-0.9195251,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828785981,2828785641,-0.37845534,-0.11084731,5.301324e-05,-0.91895837,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828831032,2828830558,-0.37870803,-0.111157514,-0.0032288663,-0.9188112,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828885981,2828885516,-0.38078514,-0.1029254,-0.0011554027,-0.9189166,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828936065,2828935582,-0.3823879,-0.09522202,0.002857685,-0.9190779,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2828981009,2828980640,-0.3827202,-0.097939886,0.0060973447,-0.91863805,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829036024,2829035659,-0.38210118,-0.10712691,0.00637815,-0.91786814,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829086011,2829085654,-0.3830053,-0.108787596,0.005412599,-0.91730195,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829130977,2829130516,-0.382761,-0.10848504,0.00422281,-0.9174461,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829185983,2829185641,-0.38208506,-0.1097977,0.0016529603,-0.91757995,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829236026,2829235641,-0.38134563,-0.112102844,0.0022330016,-0.91760755,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829280958,2829280516,-0.3824869,-0.10971291,0.004276053,-0.917414,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829336008,2829335641,-0.38250872,-0.10279673,0.0030540463,-0.91821057,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829386029,2829385516,-0.38257337,-0.09790334,0.00014268249,-0.9187234,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829436067,2829435640,-0.38252184,-0.098766305,-0.005415069,-0.91863644,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829486011,2829485641,-0.38169384,-0.10195719,-0.009366217,-0.91860056,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829536021,2829535680,-0.38205072,-0.10204888,-0.011122438,-0.9184224,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829586138,2829585605,-0.3823059,-0.1017785,-0.01337093,-0.91831625,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829636022,2829635559,-0.38215998,-0.10028521,-0.016188135,-0.91849583,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829686037,2829685653,-0.3823564,-0.1018187,-0.017269487,-0.9182256,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829736054,2829735686,-0.38356504,-0.09808287,-0.013217086,-0.9181955,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829786043,2829785562,-0.3832635,-0.09069794,-0.010633753,-0.9191137,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829836028,2829835642,-0.38199586,-0.090030804,-0.01526964,-0.91964155,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829886020,2829885663,-0.3803832,-0.09744658,-0.020696858,-0.919448,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829935988,2829935516,-0.37944752,-0.10224911,-0.020493804,-0.9193176,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2829986042,2829985683,-0.37891158,-0.10696311,-0.017836146,-0.91905767,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830036025,2830035556,-0.37944865,-0.106254786,-0.014880788,-0.91897076,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830086002,2830085641,-0.3793716,-0.10163379,-0.010349294,-0.91958725,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830135996,2830135641,-0.37822756,-0.097789176,-0.008939797,-0.9204898,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830185981,2830185640,-0.37780112,-0.10288092,-0.009381722,-0.9201054,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830235995,2830235641,-0.37847847,-0.110153526,-0.009820188,-0.91897976,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830286024,2830285641,-0.37840658,-0.11248047,-0.008049343,-0.9187448,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830336037,2830335558,-0.3792115,-0.113608666,-0.010925605,-0.9182441,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830385984,2830385641,-0.3790578,-0.113773644,-0.014181951,-0.9182427,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830441074,2830440556,-0.37964123,-0.11529255,-0.018757494,-0.9177301,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830486011,2830485515,-0.37893268,-0.11581103,-0.02418126,-0.91783077,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830536010,2830535642,-0.37821394,-0.115150146,-0.027864302,-0.91810584,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830585965,2830585641,-0.37816262,-0.113186814,-0.028458608,-0.9183529,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830635990,2830635641,-0.37818936,-0.11533634,-0.018414224,-0.91833067,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830686031,2830685555,-0.37927085,-0.114767626,-0.012629322,-0.91805375,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830735967,2830735641,-0.37848637,-0.10987917,-0.014977606,-0.9189398,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830785951,2830785641,-0.37815595,-0.10396055,-0.023661138,-0.9195817,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830836007,2830835539,-0.3779607,-0.101095185,-0.027552512,-0.91987306,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830880903,2830880516,-0.377966,-0.10319537,-0.025715,-0.91969085,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830935961,2830935641,-0.37789875,-0.10270828,-0.017160265,-0.91997236,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2830985954,2830985642,-0.37797076,-0.10131832,-0.010122356,-0.9202012,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831030926,2831030516,-0.37719563,-0.10442767,-0.012257652,-0.9201457,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831085975,2831085641,-0.37648302,-0.100066245,-0.01880278,-0.9208114,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831135959,2831135516,-0.37591428,-0.08895445,-0.025052406,-0.9220347,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831189775,2831185775,-0.3760588,-0.0768674,-0.029661631,-0.9229254,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831235988,2831235641,-0.37609145,-0.06429455,-0.031564526,-0.9238102,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831285996,2831285641,-0.37563884,-0.0541163,-0.035955414,-0.92448586,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831339787,2831335870,-0.37604764,-0.04379975,-0.040634196,-0.92467225,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831386012,2831385557,-0.3759037,-0.03172192,-0.04123708,-0.9251972,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831435941,2831435642,-0.3764554,-0.020138409,-0.044378888,-0.92515206,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831489739,2831485864,-0.37792552,-0.0063118646,-0.04820916,-0.92455846,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831535957,2831535516,-0.37760302,0.00563179,-0.050323077,-0.92458206,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831586041,2831585641,-0.3776829,0.014054323,-0.049578097,-0.9245,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831636260,2831635839,-0.3791543,0.018010277,-0.052005146,-0.92369545,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831685975,2831685516,-0.38060513,0.019262316,-0.05857924,-0.92267936,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831736042,2831735681,-0.38101703,0.017445246,-0.062295172,-0.9223021,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831780984,2831780641,-0.381645,0.013691834,-0.065387614,-0.9218916,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831836035,2831835641,-0.38089043,0.011080072,-0.06442062,-0.9223067,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831885999,2831885641,-0.3808235,0.006837251,-0.065817736,-0.922277,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831936157,2831935767,-0.38066822,0.004327243,-0.0681948,-0.9221836,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2831986009,2831985641,-0.37976697,0.0022171428,-0.06892679,-0.9225081,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832036007,2832035641,-0.37928993,0.0022210332,-0.06839298,-0.92274415,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832080997,2832080516,-0.37904504,0.0016734509,-0.07205052,-0.9225675,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832135985,2832135641,-0.37812555,0.0086176,-0.07323726,-0.9228127,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832186036,2832185641,-0.3769547,0.018075855,-0.070722,-0.92335093,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832236080,2832235608,-0.37625223,0.026427967,-0.07016157,-0.92347896,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832285988,2832285641,-0.37471724,0.036921505,-0.067625724,-0.92393214,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832335994,2832335516,-0.3747286,0.044681717,-0.06577877,-0.9237181,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832386081,2832385564,-0.37458056,0.047578685,-0.06258865,-0.9238552,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832436034,2832435555,-0.37449336,0.04703809,-0.06240914,-0.9239303,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832486007,2832485643,-0.37515438,0.046476025,-0.06283056,-0.923662,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832536048,2832535667,-0.3759662,0.042592943,-0.06397864,-0.9234403,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832586013,2832585641,-0.37641585,0.040809512,-0.06484949,-0.923277,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832636012,2832635642,-0.37595257,0.04240666,-0.06665448,-0.9232651,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832686090,2832685625,-0.37559384,0.04183701,-0.06943099,-0.9232326,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832736026,2832735519,-0.37617704,0.03559757,-0.07129531,-0.9231146,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832786059,2832785663,-0.37773558,0.02754877,-0.07149375,-0.92273813,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832836028,2832835654,-0.37896916,0.025097264,-0.07466143,-0.9220512,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832885978,2832885516,-0.3804302,0.024096524,-0.07598222,-0.921368,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832936038,2832935641,-0.3807132,0.025392383,-0.07510859,-0.921288,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2832986018,2832985641,-0.3804183,0.027424524,-0.07716703,-0.9211814,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833035981,2833035641,-0.3791133,0.033328157,-0.07627048,-0.9215993,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833086021,2833085660,-0.37866777,0.039763417,-0.07674306,-0.921488,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833136051,2833135556,-0.37677303,0.050594002,-0.070351094,-0.9222435,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833185977,2833185641,-0.37571412,0.057894077,-0.06492147,-0.9226443,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833235962,2833235641,-0.37452495,0.058661703,-0.064604655,-0.92310137,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833286018,2833285518,-0.37363344,0.05681558,-0.06507965,-0.9235447,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833336031,2833335641,-0.3743102,0.054006536,-0.06665904,-0.92332655,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833385961,2833385642,-0.37370425,0.05129244,-0.06910678,-0.92354673,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833435993,2833435517,-0.37329286,0.04895964,-0.07016201,-0.9237602,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833486033,2833485680,-0.37206146,0.046189856,-0.071154706,-0.9243235,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833535983,2833535644,-0.37087813,0.047476705,-0.07223601,-0.92464983,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833585990,2833585641,-0.368756,0.051489197,-0.07359737,-0.9251764,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833635966,2833635641,-0.36745435,0.055321194,-0.07583919,-0.9252921,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833680959,2833680641,-0.36542034,0.06111262,-0.07569748,-0.9257447,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833735994,2833735642,-0.36305642,0.06584724,-0.06956659,-0.92683053,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833785951,2833785641,-0.3618042,0.064081915,-0.06629393,-0.92768335,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833830904,2833830516,-0.36119366,0.055384424,-0.06720273,-0.92841566,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833886076,2833885684,-0.36175936,0.043129534,-0.06769204,-0.92880994,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833936004,2833935641,-0.36245632,0.033776227,-0.06582384,-0.92905974,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2833989754,2833985732,-0.36260208,0.026617587,-0.06490925,-0.9292998,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2834035976,2834035642,-0.36273727,0.021420121,-0.061703864,-0.9295997,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2834085974,2834085516,-0.3639696,0.01562823,-0.063342884,-0.9291231,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
2834139782,2834135704,-0.36503702,0.010752729,-0.06623304,-0.9285718,-0.99999994,9.624493e-10,-2.4276843e-09,0.00051422976,9
