timestamp,lat,lon,alt
1714827763671000,47.397875899999995,8.5456042,498.0180358886719
1714827763723000,47.397875899999995,8.545604299999999,498.01202392578125
1714827763775000,47.397875899999995,8.5456042,498.01702880859375
1714827763827000,47.397875899999995,8.5456042,498.0190124511719
1714827763879000,47.397876,8.5456042,498.0190124511719
1714827763931000,47.397875899999995,8.545604299999999,498.02203369140625
1714827763983000,47.397875899999995,8.545604299999999,497.9990234375
1714827764035000,47.397875899999995,8.5456044,498.00701904296875
1714827764087000,47.397876,8.5456041,498.0150146484375
1714827764139000,47.397876,8.5456042,498.0150146484375
1714827764191000,47.397875899999995,8.545603999999999,498.0050354003906
1714827764243000,47.397875899999995,8.545604299999999,498.00201416015625
1714827764295000,47.397875899999995,8.5456042,498.0030212402344
1714827764347000,47.3978758,8.5456044,498.0110168457031
1714827764399000,47.397876,8.5456042,497.99102783203125
1714827764451000,47.397875899999995,8.545603999999999,497.9870300292969
1714827764503000,47.397875899999995,8.545603999999999,497.9930114746094
1714827764555000,47.397876,8.5456039,497.989013671875
1714827764607000,47.397876,8.5456039,498.00201416015625
1714827764659000,47.397876,8.545603999999999,498.0000305175781
1714827764711000,47.397876,8.545603999999999,497.9940185546875
1714827764763000,47.397876,8.545603999999999,497.9950256347656
1714827764815000,47.3978761,8.5456039,497.99102783203125
1714827764867000,47.3978762,8.545603999999999,497.9840087890625
1714827764919000,47.3978764,8.5456039,497.9900207519531
1714827764971000,47.397876499999995,8.5456039,497.9870300292969
1714827765023000,47.3978767,8.5456037,497.99603271484375
1714827765075000,47.397877199999996,8.5456038,497.9950256347656
1714827765127000,47.3978775,8.5456039,497.9870300292969
1714827765179000,47.397878,8.5456037,497.9990234375
1714827765231000,47.3978787,8.5456036,497.9940185546875
1714827765283000,47.3978794,8.5456035,497.9950256347656
1714827765335000,47.3978803,8.5456033,497.99102783203125
1714827765387000,47.3978811,8.5456034,497.9920349121094
1714827765439000,47.397881999999996,8.5456034,497.97601318359375
1714827765491000,47.3978831,8.5456034,497.99603271484375
1714827765543000,47.397884,8.5456033,497.9980163574219
1714827765595000,47.397885099999996,8.5456032,498.0030212402344
1714827765647000,47.397886199999995,8.5456031,497.99603271484375
1714827765699000,47.397887499999996,8.545603,497.9930114746094
1714827765751000,47.3978888,8.5456028,498.00103759765625
1714827765803000,47.3978903,8.5456027,497.988037109375
1714827765855000,47.3978916,8.5456027,497.9790344238281
1714827765907000,47.3978931,8.5456024,497.9900207519531
1714827765959000,47.3978946,8.5456024,498.00103759765625
1714827766011000,47.3978963,8.545602299999999,498.009033203125
1714827766063000,47.3978979,8.5456022,497.9870300292969
1714827766115000,47.397899699999996,8.5456022,497.9800109863281
1714827766167000,47.3979016,8.5456019,497.9900207519531
1714827766219000,47.397903299999996,8.5456016,497.98602294921875
1714827766271000,47.397905099999996,8.5456016,497.9850158691406
1714827766323000,47.3979071,8.545601399999999,497.988037109375
1714827766375000,47.397909,8.545601099999999,498.0030212402344
1714827766427000,47.397911099999995,8.545600799999999,497.9990234375
1714827766479000,47.397912999999996,8.545600799999999,497.97802734375
1714827766531000,47.3979151,8.5456006,497.9830322265625
1714827766583000,47.397917299999996,8.545600499999999,497.9670104980469
1714827766635000,47.3979194,8.545600499999999,497.9740295410156
1714827766687000,47.397921499999995,8.5456003,497.9770202636719
1714827766739000,47.3979236,8.5456003,497.97503662109375
1714827766791000,47.3979259,8.545600199999999,497.97003173828125
1714827766843000,47.397928199999996,8.545600199999999,497.97601318359375
1714827766895000,47.397930599999995,8.5456,497.9820251464844
1714827766947000,47.397933099999996,8.5455999,497.9870300292969
1714827766999000,47.3979353,8.5455999,497.97802734375
1714827767051000,47.3979376,8.5455998,497.96502685546875
1714827767103000,47.39794,8.5455996,497.97503662109375
1714827767155000,47.3979425,8.5455996,497.9740295410156
1714827767207000,47.3979449,8.5455993,497.9870300292969
1714827767259000,47.3979475,8.5455992,497.989013671875
1714827767311000,47.397949999999994,8.5455991,497.9870300292969
1714827767363000,47.397952499999995,8.5455988,497.9830322265625
1714827767415000,47.3979551,8.5455986,497.9870300292969
1714827767467000,47.3979576,8.545598499999999,498.0050354003906
1714827767519000,47.3979601,8.545598499999999,497.99102783203125
1714827767571000,47.3979627,8.545598499999999,497.97802734375
1714827767623000,47.3979654,8.5455984,497.9850158691406
1714827767675000,47.397968,8.5455981,497.9980163574219
1714827767727000,47.3979705,8.5455981,497.9900207519531
1714827767779000,47.397973099999994,8.545597899999999,497.99102783203125
1714827767831000,47.397975699999996,8.545598,497.9920349121094
1714827767883000,47.3979784,8.5455978,497.9990234375
1714827767935000,47.3979812,8.545597899999999,497.9980163574219
1714827767987000,47.3979838,8.5455978,497.99700927734375
1714827768039000,47.3979864,8.5455975,497.9940185546875
1714827768091000,47.3979894,8.5455972,498.0030212402344
1714827768143000,47.397991999999995,8.5455971,498.00201416015625
