timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1714825376947000,0.042645905166864395,0.024339381605386734,-9.794529914855957,0.0006257652421481907,0.002137544332072139,0.013154585845768452,0.218635693192482,0.023855026811361313,0.4369964897632599
1714825376963000,0.007929973304271698,0.00997417327016592,-9.800517082214355,0.0024899891577661037,-0.007716156542301178,0.0001051015715347603,0.218635693192482,0.023855026811361313,0.4369964897632599
1714825376983000,0.06806948781013489,0.022351406514644623,-9.774190902709961,-0.004171319771558046,0.003999805077910423,0.009152337908744812,0.2186349779367447,0.0238522719591856,0.43698278069496155
1714825377007000,0.004623141139745712,0.02354850247502327,-9.789755821228027,-0.0020407920237630606,0.0029345417860895395,-0.00016872151172719896,0.2186349779367447,0.0238522719591856,0.43698278069496155
1714825377023000,0.06088688224554062,-0.04827754944562912,-9.776585578918457,0.008611840195953846,-0.06470978260040283,0.01660911925137043,0.2186349779367447,0.0238522719591856,0.43698278069496155
1714825377043000,0.04053616523742676,-0.01835002563893795,-9.799332618713379,-0.023878714069724083,-0.04100765660405159,0.009684799239039421,0.22251637279987335,0.019970348104834557,0.42988157272338867
1714825377063000,0.034550659358501434,-0.05186885967850685,-9.801726341247559,-0.04411882162094116,-0.0979992151260376,0.009152558632194996,0.22251637279987335,0.019970348104834557,0.42988157272338867
1714825377083000,0.024973854422569275,-0.003984817769378424,-9.76461410522461,-0.07128332555294037,-0.22156983613967896,0.006489355582743883,0.22251637279987335,0.019970348104834557,0.42988157272338867
1714825377103000,0.03933906555175781,-0.002787715056911111,-9.843623161315918,-0.0822020173072815,-0.27350154519081116,0.004625653848052025,0.22251637279987335,0.019970348104834557,0.42988157272338867
1714825377123000,0.047718774527311325,0.024745607748627663,-9.842426300048828,-0.07953765243291855,-0.3691093623638153,0.010484421625733376,0.22251637279987335,0.019970348104834557,0.42988157272338867
1714825377147000,0.021531252190470695,0.03817736729979515,-9.8759765625,-0.08060690015554428,-0.4684476852416992,0.008616894483566284,0.22250725328922272,0.01997261494398117,0.4298916757106781
